HOST_ID,HOST_NAME,HOST_SINCE,HOST_LOCATION,IS_SUPERHOST,RESPONSE_RATE,CREATED_AT,UPDATED_AT,AVG_HOST_RATING
278,Alexander Jackson,2019-03-11,Chile,false,95,2019-03-11 09:00:00,2025-02-28,3.76
279,Lucas Kamau,2021-07-18,Fiji,false,76,2021-07-18 07:00:00,2025-07-07,4.79
280,Henry O'Connor,2020-01-25,Spain,false,90,2020-01-26 00:00:00,2025-06-22,3.81
281,Mia Kamau,2022-06-24,Poland,false,79,2022-06-24 20:00:00,2024-09-25,4.03
282,Kyle Turner,2021-08-01,Argentina,false,71,2021-08-01 05:00:00,2025-01-14,4.62
283,Sophia Singh,2022-01-25,India,false,94,2022-01-26 00:00:00,2024-04-24,3.27
284,Noah Jackson,2022-07-19,Spain,false,97,2022-07-19 20:00:00,2025-08-07,3.34
285,Ava Singh,2017-02-14,Fiji,false,78,2017-02-14 18:00:00,2024-08-26,4.62
286,Oliver Dubois,2015-03-15,New Zealand,false,90,2015-03-15 03:00:00,2024-11-20,3.01
287,Sophia Smith,2020-05-15,Namibia,false,88,2020-05-15 06:00:00,2024-10-31,3.52
288,Benjamin Singh,2015-10-10,Brazil,false,78,2015-10-10 12:00:00,2025-07-30,3.41
289,Oliver Walsh,2020-02-22,New Zealand,false,70,2020-02-22 08:00:00,2024-03-22,4.14
290,Amelia Nkomo,2021-04-09,Brazil,false,89,2021-04-09 09:00:00,2024-09-01,3.18
291,Olivia Jones,2018-04-12,United States,false,72,2018-04-12 08:00:00,2025-07-17,3.95
292,James Wilson,2021-11-08,Poland,false,89,2021-11-08 08:00:00,2024-12-05,3.04
293,Benjamin Brown,2017-12-05,France,false,77,2017-12-05 15:00:00,2024-04-15,3.67
294,Evelyn Jackson,2016-06-11,Namibia,true,96,2016-06-11 15:00:00,2025-03-09,4.85
295,Randy Walsh,2016-02-11,France,false,89,2016-02-11 01:00:00,2025-05-12,4.8
296,Ava Silva,2020-07-13,Peru,false,73,2020-07-14 00:00:00,2025-05-24,3.43
297,William Silva,2019-03-07,Canada,false,86,2019-03-07 21:00:00,2024-10-28,3.29
298,William Soto,2019-04-17,Australia,false,82,2019-04-17 16:00:00,2025-05-08,4.34
299,Charlotte Jones,2015-10-02,Australia,false,90,2015-10-02 20:00:00,2025-07-26,3.86
300,Noah Brown,2015-10-20,New Zealand,false,78,2015-10-20 09:00:00,2024-03-08,3.77
301,Nuri Turner,2022-08-11,Peru,false,88,2022-08-11 02:00:00,2024-06-22,4.73
302,Oliver Turner,2018-05-13,Fiji,false,96,2018-05-13 05:00:00,2025-05-31,3.78
303,Charlotte Abbe,2019-07-15,India,false,72,2019-07-15 14:00:00,2025-06-07,4.51
304,Emma Brown,2019-04-15,Australia,false,80,2019-04-15 04:00:00,2025-07-02,4.52
305,Elijah Turner,2016-07-26,Egypt,false,96,2016-07-26 20:00:00,2025-03-29,3.38
306,Kyle Tanaka,2015-08-06,Chile,false,75,2015-08-06 04:00:00,2025-06-02,4.64
307,Evelyn Richards,2020-02-06,South Korea,false,96,2020-02-06 02:00:00,2025-01-19,4.32
308,Benjamin Dubois,2015-05-20,Peru,false,88,2015-05-20 10:00:00,2025-08-10,3.65
309,Lucas Smith,2015-07-21,Peru,false,95,2015-07-21 10:00:00,2025-02-06,4.52
310,Alexander Brown,2020-08-17,United Kingdom,false,84,2020-08-17 20:00:00,2024-05-29,3.26
311,Randy Müller,2015-12-23,Singapore,false,84,2015-12-23 12:00:00,2024-09-09,4.22
312,William Ivanov,2015-11-17,Morocco,false,70,2015-11-17 01:00:00,2025-03-07,4.4
313,Henry Abbe,2017-02-12,France,false,89,2017-02-12 17:00:00,2024-02-02,4.26
314,Mia Garcia,2018-04-22,Morocco,false,91,2018-04-22 01:00:00,2024-04-19,3.19
315,Liam Jones,2017-03-18,Egypt,false,90,2017-03-18 06:00:00,2025-06-02,3.73
316,Isabella Tanaka,2016-03-12,Australia,false,100,2016-03-12 07:00:00,2024-11-15,3.09
317,William Jones,2020-06-28,Australia,false,88,2020-06-28 02:00:00,2024-09-19,4.24
318,Randy Turner,2020-12-14,Canada,false,93,2020-12-14 14:00:00,2024-12-02,4.07
319,Randy Abbe,2016-03-09,Namibia,false,92,2016-03-09 04:00:00,2025-08-14,4.21
320,Liam Jones,2020-07-31,United States,false,94,2020-07-31 07:00:00,2024-01-05,3.67
321,Amelia Soto,2016-05-02,South Africa,false,78,2016-05-03 00:00:00,2024-06-14,4.92
322,Tina Dubois,2018-01-12,Egypt,false,84,2018-01-12 06:00:00,2024-09-11,4.88
323,Olivia O'Connor,2021-05-20,Ireland,false,79,2021-05-20 23:00:00,2024-02-29,3.97
324,Elijah Jackson,2020-06-25,Poland,false,75,2020-06-25 11:00:00,2025-07-21,3.19
325,Nuri Walsh,2019-08-09,Ireland,false,94,2019-08-09 12:00:00,2025-04-19,4.75
326,Noah Wilson,2022-06-15,Italy,false,84,2022-06-15 11:00:00,2025-06-05,4.63
327,Liam Soto,2018-12-17,Italy,false,75,2018-12-17 17:00:00,2025-01-30,3.82
328,Mia Müller,2015-06-10,South Korea,false,92,2015-06-10 17:00:00,2025-07-02,4.64
329,Tina Walsh,2019-04-19,Fiji,false,87,2019-04-19 23:00:00,2024-03-22,4.1
330,Mia Murphy,2021-07-23,Australia,false,84,2021-07-23 13:00:00,2024-12-29,3.57
331,Mia Kamau,2020-04-20,Canada,false,81,2020-04-20 01:00:00,2024-04-15,4.7
332,Charlotte Turner,2020-11-04,Morocco,false,83,2020-11-04 14:00:00,2024-04-27,4.61
333,William Turner,2016-11-15,Canada,false,76,2016-11-15 07:00:00,2025-03-03,3.18
334,Olivia Soto,2015-03-11,Jamaica,false,79,2015-03-11 14:00:00,2024-01-08,4.74
335,Liam Nkomo,2019-05-24,South Korea,false,89,2019-05-24 20:00:00,2025-07-10,3.03
336,Oliver Williams,2019-07-21,Italy,false,74,2019-07-21 16:00:00,2024-02-17,3.98
337,Lucas Nkomo,2018-06-15,Spain,false,87,2018-06-15 23:00:00,2024-09-30,3.17
338,Randy Müller,2015-01-24,Poland,false,89,2015-01-24 21:00:00,2025-01-02,3.94
339,William Ivanov,2019-07-19,Canada,false,73,2019-07-19 18:00:00,2025-05-27,3.93
340,Nuri Ivanov,2020-07-28,Peru,false,92,2020-07-28 15:00:00,2024-11-10,4.06
341,Harper Garcia,2015-08-07,India,false,74,2015-08-07 17:00:00,2024-06-27,4.72
342,Randy Garcia,2016-12-30,New Zealand,false,88,2016-12-30 19:00:00,2025-02-03,4.12
343,Tina Dubois,2018-04-15,Ireland,false,74,2018-04-15 16:00:00,2025-06-05,3.88
344,Alexander O'Connor,2015-07-05,Canada,false,94,2015-07-05 20:00:00,2025-06-12,3.59
345,Alexander O'Connor,2019-02-01,Italy,false,95,2019-02-01 07:00:00,2024-12-22,3.64
346,Harper Silva,2019-08-27,Spain,false,88,2019-08-27 15:00:00,2025-03-21,4.44
347,James Wilson,2021-03-06,Fiji,false,86,2021-03-06 21:00:00,2025-02-25,4.84
348,Harper Murphy,2019-10-13,Jamaica,false,75,2019-10-13 23:00:00,2024-08-15,4.47
349,Tina Soto,2015-07-09,United Kingdom,false,83,2015-07-09 13:00:00,2025-05-07,3.27
350,Olivia Smith,2015-07-09,Zambia,false,80,2015-07-09 14:00:00,2025-03-16,3.91
351,William Murphy,2021-12-16,Germany,false,83,2021-12-16 14:00:00,2024-04-02,4.26
352,Henry Turner,2017-09-14,Poland,false,86,2017-09-14 16:00:00,2024-04-20,4.31
353,Amelia Walsh,2022-10-29,Fiji,false,81,2022-10-29 09:00:00,2024-10-10,4.33
354,Lucas Jackson,2018-10-12,Japan,false,88,2018-10-12 09:00:00,2025-02-18,3.29
355,Harper Ivanov,2022-10-28,Canada,false,90,2022-10-28 02:00:00,2024-07-10,3.12
356,Noah Turner,2022-11-27,Brazil,false,77,2022-11-27 10:00:00,2024-07-08,4.56
357,Charlotte Garcia,2021-05-15,Egypt,false,100,2021-05-15 09:00:00,2024-06-22,4.48
358,Randy Müller,2022-11-14,Brazil,false,75,2022-11-14 19:00:00,2025-03-22,3.55
359,William Jackson,2015-07-04,Singapore,false,93,2015-07-04 22:00:00,2024-10-02,4.11
360,Benjamin Ivanov,2015-03-30,India,false,94,2015-03-30 17:00:00,2025-02-19,4.71
361,Isabella Brown,2016-09-29,Chile,false,91,2016-09-29 02:00:00,2024-11-07,4.67
362,Harper Brown,2015-02-26,United States,false,84,2015-02-26 04:00:00,2025-01-19,4.93
363,Oliver Ryan,2015-01-08,Japan,false,96,2015-01-08 10:00:00,2025-03-02,3.78
364,Elijah Turner,2016-07-24,Peru,false,96,2016-07-24 19:00:00,2025-04-17,4.35
365,Isabella Murphy,2018-07-06,United Kingdom,false,94,2018-07-06 03:00:00,2025-04-02,4.81
366,Tina Müller,2021-02-12,India,false,89,2021-02-12 09:00:00,2024-07-09,4.79
367,Tina Richards,2021-08-13,Mexico,false,94,2021-08-13 15:00:00,2024-03-19,4.49
368,Harper Williams,2015-12-20,South Africa,false,80,2015-12-20 11:00:00,2024-12-20,4.98
369,Sophia Turner,2018-03-17,South Korea,false,77,2018-03-17 22:00:00,2025-03-16,3.48
370,Elijah Kamau,2020-05-06,Peru,false,72,2020-05-06 08:00:00,2024-11-07,4.46
371,Elijah Nkomo,2018-05-26,France,false,85,2018-05-26 08:00:00,2024-07-11,4.6
372,Lucas Soto,2022-10-30,Jamaica,false,87,2022-10-30 22:00:00,2025-02-11,3.35
373,Kyle Jackson,2016-04-15,Brazil,false,93,2016-04-15 04:00:00,2024-04-10,3.11
374,Henry Garcia,2017-09-02,Zambia,false,90,2017-09-02 20:00:00,2024-04-12,3.65
375,Charlotte Nkomo,2016-09-11,Poland,false,73,2016-09-11 13:00:00,2024-06-30,3.16
376,Harper Wilson,2015-01-10,Namibia,false,96,2015-01-10 11:00:00,2025-02-06,4.28
377,Sophia Garcia,2016-12-29,Namibia,false,95,2016-12-29 08:00:00,2024-03-13,4.54
378,Olivia Jones,2021-09-06,Singapore,false,77,2021-09-06 03:00:00,2024-10-11,3.54
379,Lucas Abbe,2018-06-06,Mexico,false,76,2018-06-06 01:00:00,2024-09-06,3.89
380,Benjamin Wilson,2019-02-02,Mexico,false,86,2019-02-02 18:00:00,2024-09-11,3.52
381,Kyle Ryan,2016-03-10,Thailand,false,73,2016-03-10 13:00:00,2024-06-19,4.84
382,Isabella Ivanov,2015-08-04,United States,false,70,2015-08-04 05:00:00,2024-02-06,4.61
383,Tina Ryan,2016-08-06,Thailand,false,78,2016-08-06 11:00:00,2024-10-15,4.52
384,Lucas Jackson,2017-09-16,Australia,false,81,2017-09-16 23:00:00,2025-06-28,3.05
385,Henry Nkomo,2019-12-15,Egypt,false,91,2019-12-16 00:00:00,2025-01-12,4.4
386,Henry Richards,2020-09-27,Spain,false,70,2020-09-27 21:00:00,2025-08-07,4.61
387,Benjamin Jackson,2018-04-08,Brazil,true,99,2018-04-08 14:00:00,2025-08-03,4.98
388,Noah Ivanov,2018-10-15,Japan,false,70,2018-10-15 08:00:00,2025-01-28,4.19
389,Alexander Williams,2017-04-14,Zambia,false,89,2017-04-14 02:00:00,2025-04-03,3.31
390,Oliver Nkomo,2022-10-05,Fiji,false,75,2022-10-05 01:00:00,2025-04-16,3.15
391,Liam Garcia,2018-05-06,Poland,false,83,2018-05-06 04:00:00,2024-12-30,3.7
392,Ava Ryan,2016-05-10,Zambia,false,81,2016-05-10 02:00:00,2024-09-28,3.73
393,Liam Nkomo,2015-05-11,Fiji,false,79,2015-05-11 01:00:00,2025-05-01,3.63
394,William Walsh,2018-09-20,United States,false,74,2018-09-20 17:00:00,2024-05-24,4.76
395,Nuri Soto,2022-10-23,Australia,false,92,2022-10-23 23:00:00,2024-12-01,4.16
396,Sophia Tanaka,2020-09-17,Brazil,false,98,2020-09-17 04:00:00,2025-07-06,3.61
397,Isabella Turner,2016-05-15,New Zealand,false,95,2016-05-15 17:00:00,2024-11-27,4.21
398,Mia O'Connor,2019-08-07,Chile,false,91,2019-08-07 06:00:00,2025-07-02,3.85
399,Harper Ryan,2020-03-16,New Zealand,false,93,2020-03-16 05:00:00,2024-03-23,4.13
400,James Murphy,2019-12-21,Mexico,false,80,2019-12-21 06:00:00,2025-06-03,4.09
401,Sophia Silva,2021-07-14,Australia,true,100,2021-07-14 17:00:00,2025-06-13,4.83
402,Ava Jackson,2021-12-18,Mexico,false,74,2021-12-18 20:00:00,2025-05-24,4.55
403,Ava Murphy,2020-08-31,Fiji,false,96,2020-08-31 22:00:00,2025-03-16,3.64
404,Randy O'Connor,2022-10-27,Mexico,false,88,2022-10-27 03:00:00,2024-06-16,3.16
405,Charlotte Jackson,2020-11-27,Poland,false,92,2020-11-27 04:00:00,2025-02-14,3.31
406,Evelyn Nkomo,2022-07-13,Chile,false,98,2022-07-13 12:00:00,2024-12-26,4.78
407,Noah Müller,2015-12-12,Peru,false,71,2015-12-13 00:00:00,2024-04-12,4.03
408,William Walsh,2019-07-30,Canada,false,78,2019-07-30 05:00:00,2024-04-07,4.03
409,Lucas Singh,2016-05-20,Japan,false,94,2016-05-20 19:00:00,2024-05-08,3.82
410,Isabella Tanaka,2020-02-09,Namibia,false,98,2020-02-09 20:00:00,2024-07-03,3.6
411,Emma Smith,2019-01-23,Canada,false,73,2019-01-23 04:00:00,2025-07-08,3.5
412,Benjamin Silva,2017-03-31,Thailand,false,84,2017-03-31 19:00:00,2025-02-08,3.92
413,Liam Kamau,2018-07-26,Australia,false,70,2018-07-26 17:00:00,2025-07-14,4.03
414,Harper Turner,2021-12-03,Jamaica,false,99,2021-12-03 18:00:00,2024-11-27,3.62
415,Emma Turner,2016-01-17,Brazil,false,100,2016-01-17 04:00:00,2025-04-15,4.1
416,Kyle Wilson,2018-01-08,South Korea,false,70,2018-01-08 01:00:00,2025-06-10,3.49
417,Charlotte Smith,2022-12-07,Brazil,false,92,2022-12-07 11:00:00,2024-11-19,4.76
418,Alexander Dubois,2022-03-27,Spain,false,92,2022-03-27 23:00:00,2025-01-17,3.74
419,Nuri Tanaka,2017-01-21,Australia,false,98,2017-01-21 21:00:00,2025-06-18,4.16
420,James Ryan,2017-07-15,India,false,100,2017-07-15 05:00:00,2025-07-06,3.0
421,Nuri Richards,2018-07-26,Australia,false,89,2018-07-26 20:00:00,2025-08-10,3.97
422,Harper Abbe,2022-10-20,Australia,false,86,2022-10-20 06:00:00,2025-07-16,4.07
423,Liam Soto,2015-12-09,Peru,false,79,2015-12-09 19:00:00,2024-05-11,4.0
424,Benjamin Garcia,2022-07-03,New Zealand,false,91,2022-07-03 03:00:00,2025-04-30,3.86
425,Henry Jackson,2017-12-02,India,false,70,2017-12-02 22:00:00,2024-03-27,4.29
426,Mia Murphy,2017-07-08,Chile,false,97,2017-07-08 06:00:00,2025-01-30,4.05
427,Evelyn Walsh,2022-08-03,Thailand,false,79,2022-08-03 04:00:00,2025-07-30,3.07
428,Tina Singh,2021-05-10,Mexico,false,86,2021-05-10 14:00:00,2024-09-29,3.89
429,Ava Kamau,2021-08-12,South Africa,false,88,2021-08-12 23:00:00,2024-01-26,4.93
430,Noah Smith,2016-12-14,New Zealand,false,70,2016-12-14 12:00:00,2024-11-10,4.73
431,William Kamau,2022-05-06,Peru,false,100,2022-05-06 09:00:00,2024-05-09,4.54
432,Henry Wilson,2015-02-28,Brazil,false,74,2015-02-28 20:00:00,2024-07-03,3.62
433,Randy Nkomo,2019-07-01,South Africa,false,100,2019-07-01 14:00:00,2025-04-22,3.32
434,Sophia Williams,2020-02-19,Namibia,false,86,2020-02-19 14:00:00,2024-11-24,3.82
435,Randy Ryan,2021-12-30,Japan,false,96,2021-12-30 08:00:00,2025-07-11,3.91
436,Liam Abbe,2019-04-05,United States,false,83,2019-04-05 11:00:00,2025-06-28,4.5
437,Lucas Ryan,2017-02-18,South Korea,false,81,2017-02-18 16:00:00,2024-01-28,4.23
438,Charlotte Wilson,2019-09-17,Thailand,false,70,2019-09-17 08:00:00,2024-10-07,4.31
439,Evelyn Ivanov,2015-03-19,Italy,false,79,2015-03-19 21:00:00,2024-03-08,3.7
440,Oliver Murphy,2017-11-06,Poland,false,89,2017-11-06 10:00:00,2024-11-29,4.19
441,Nuri Abbe,2016-10-31,Zambia,false,84,2016-10-31 22:00:00,2024-03-05,3.09
442,Evelyn Silva,2021-05-06,Canada,false,90,2021-05-06 23:00:00,2024-12-22,4.98
443,Sophia Smith,2019-06-10,South Africa,false,83,2019-06-10 09:00:00,2024-09-06,3.75
444,Elijah Nkomo,2021-08-31,Fiji,false,76,2021-08-31 17:00:00,2024-02-17,3.89
445,Tina Brown,2018-09-03,United States,false,80,2018-09-03 20:00:00,2024-10-31,4.81
446,Isabella Smith,2017-03-16,Japan,false,93,2017-03-16 19:00:00,2024-03-26,3.15
447,James Soto,2022-05-25,Jamaica,false,95,2022-05-25 15:00:00,2025-02-09,3.26
448,Kyle Ivanov,2017-11-05,Thailand,false,83,2017-11-05 18:00:00,2024-01-01,3.81
449,Oliver Ryan,2015-04-28,Italy,false,79,2015-04-28 08:00:00,2024-03-24,5.0
450,Sophia Jones,2018-01-15,Spain,false,85,2018-01-15 09:00:00,2024-09-29,3.71
451,Henry Abbe,2022-06-21,Zambia,false,90,2022-06-21 09:00:00,2025-07-21,4.53
452,Kyle Abbe,2021-12-10,Jamaica,false,79,2021-12-10 02:00:00,2024-03-14,4.83
453,Olivia Murphy,2021-07-23,Australia,false,70,2021-07-23 11:00:00,2024-06-02,4.46
454,Randy Ryan,2019-11-11,Japan,false,91,2019-11-11 05:00:00,2024-06-18,4.18
455,Evelyn Garcia,2017-12-18,United States,false,98,2017-12-18 22:00:00,2024-09-03,4.77
456,Charlotte Garcia,2015-03-27,Brazil,false,88,2015-03-27 15:00:00,2024-05-04,3.44
457,Mia Smith,2019-09-01,Singapore,false,84,2019-09-01 17:00:00,2024-06-03,4.05
458,Benjamin Tanaka,2016-05-19,New Zealand,false,93,2016-05-19 03:00:00,2025-03-31,3.64
459,Kyle Jones,2019-12-25,New Zealand,false,77,2019-12-25 03:00:00,2024-02-04,3.83
460,Elijah Abbe,2015-08-01,Brazil,false,78,2015-08-01 20:00:00,2025-03-24,3.92
461,James Turner,2016-09-12,India,false,86,2016-09-12 20:00:00,2025-06-12,3.94
462,Ava Smith,2020-10-23,France,false,70,2020-10-23 08:00:00,2024-03-17,3.24
463,James Smith,2015-10-30,New Zealand,false,87,2015-10-30 23:00:00,2025-06-05,3.04
464,Nuri Kamau,2021-09-29,Australia,false,71,2021-09-29 10:00:00,2025-04-24,3.42
465,William Garcia,2017-12-21,Fiji,false,84,2017-12-22 00:00:00,2024-10-11,3.96
466,Amelia Ryan,2016-02-10,Fiji,false,73,2016-02-10 18:00:00,2024-01-17,4.01
467,Randy Garcia,2016-02-15,Italy,false,88,2016-02-15 05:00:00,2024-05-20,3.81
468,Liam Tanaka,2021-06-06,New Zealand,false,87,2021-06-06 13:00:00,2024-06-05,3.75
469,Emma Jones,2017-05-09,Singapore,false,85,2017-05-09 16:00:00,2024-04-03,4.56
470,Tina Abbe,2021-03-02,United Kingdom,false,79,2021-03-02 10:00:00,2025-04-26,3.22
471,William Abbe,2017-10-20,India,false,98,2017-10-20 18:00:00,2024-01-06,3.5
472,Oliver Silva,2019-06-16,Brazil,false,86,2019-06-16 17:00:00,2024-10-07,3.84
473,Olivia Jones,2016-09-17,South Korea,false,70,2016-09-17 03:00:00,2024-10-01,3.08
474,Oliver Brown,2020-01-07,Zambia,false,95,2020-01-07 03:00:00,2024-02-20,3.95
475,Henry Jones,2018-08-20,Fiji,false,82,2018-08-20 06:00:00,2025-06-23,3.02
476,Harper Silva,2016-05-02,Spain,false,82,2016-05-02 06:00:00,2024-03-03,3.87
477,William Müller,2016-07-08,Japan,false,74,2016-07-08 19:00:00,2025-06-27,5.0
478,Evelyn Walsh,2015-07-07,Argentina,false,84,2015-07-07 21:00:00,2024-11-22,4.55
479,Sophia Silva,2016-12-05,Argentina,false,70,2016-12-05 22:00:00,2025-05-02,3.86
480,Olivia Silva,2021-10-10,New Zealand,false,74,2021-10-10 01:00:00,2024-12-30,4.6
481,Sophia Nkomo,2021-05-24,Brazil,false,88,2021-05-24 03:00:00,2025-05-04,4.08
482,Evelyn Richards,2019-10-27,India,false,73,2019-10-27 18:00:00,2024-02-07,4.36
483,Isabella Jones,2019-09-27,Mexico,false,85,2019-09-27 03:00:00,2024-08-27,4.34
484,Olivia Turner,2018-08-29,Fiji,false,88,2018-08-29 05:00:00,2024-02-25,4.41
485,Randy Soto,2015-07-15,Fiji,false,79,2015-07-15 12:00:00,2024-05-14,4.38
486,Harper Brown,2020-05-30,Australia,false,78,2020-05-30 22:00:00,2024-03-02,4.23
487,Liam Wilson,2022-12-07,Brazil,false,82,2022-12-07 04:00:00,2024-04-25,3.5
488,Charlotte Murphy,2016-10-09,Peru,false,77,2016-10-09 10:00:00,2025-02-27,3.97
489,Mia Müller,2021-12-28,Chile,false,84,2021-12-28 09:00:00,2024-12-17,4.73
490,Evelyn Soto,2020-11-17,Peru,false,90,2020-11-17 07:00:00,2024-01-23,4.06
491,Emma Williams,2021-07-24,India,false,98,2021-07-24 14:00:00,2025-01-17,4.63
492,Liam Williams,2021-06-07,Italy,false,84,2021-06-07 05:00:00,2025-06-19,3.37
493,Isabella Richards,2022-10-09,Fiji,false,73,2022-10-09 17:00:00,2025-04-30,4.67
494,Evelyn Murphy,2016-09-02,Jamaica,false,92,2016-09-02 03:00:00,2024-10-24,4.74
495,Olivia Abbe,2022-06-17,Peru,false,73,2022-06-17 15:00:00,2025-05-29,4.08
496,James Richards,2015-07-28,South Africa,false,90,2015-07-28 16:00:00,2024-12-05,3.38
497,Olivia Abbe,2018-02-22,Jamaica,false,87,2018-02-23 00:00:00,2025-01-14,4.09
498,William Ryan,2021-05-07,Zambia,false,100,2021-05-07 15:00:00,2025-08-13,3.55
499,Ava Müller,2020-04-06,New Zealand,false,70,2020-04-06 11:00:00,2024-10-20,3.73
500,William Turner,2016-11-21,Thailand,false,71,2016-11-21 23:00:00,2024-11-19,3.63
