HOST_ID,HOST_NAME,HOST_SINCE,HOST_LOCATION,IS_SUPERHOST,RESPONSE_RATE,CREATED_AT,UPDATED_AT,AVG_HOST_RATING
247,Isabella Nkomo,2015-10-07,Fiji,false,82,2015-10-07 12:00:00,2024-06-20 00:00:00,4.68
248,Benjamin Turner,2015-12-11,Australia,false,84,2015-12-11 19:00:00,2024-03-16 00:00:00,3.57
249,Liam Walsh,2022-08-21,New Zealand,false,94,2022-08-21 16:00:00,2025-09-17 00:00:00,3.12
250,Evelyn Dubois,2019-08-24,New Zealand,false,74,2019-08-24 17:00:00,2024-09-11 00:00:00,4.4
251,Kyle Wilson,2018-04-02,United States,false,91,2018-04-02 19:00:00,2018-04-02 19:00:00,4.52
252,Elijah Müller,2016-06-13,Japan,false,83,2016-06-13 11:00:00,2016-06-13 11:00:00,4.66
253,William Tanaka,2015-10-22,France,false,94,2015-10-22 23:00:00,2025-09-15 00:00:00,4.09
254,Henry Smith,2015-06-28,Argentina,false,78,2015-06-28 20:00:00,2025-05-06 00:00:00,4.67
255,Olivia Kamau,2017-05-20,New Zealand,false,82,2017-05-20 21:00:00,2024-11-22 00:00:00,4.9
256,Kyle Jones,2016-03-09,New Zealand,true,91,2016-03-09 21:00:00,2016-03-09 21:00:00,4.96
257,Liam Silva,2017-12-23,Mexico,false,94,2017-12-23 17:00:00,2024-06-03 00:00:00,3.08
258,Tina Silva,2022-04-13,Mexico,false,98,2022-04-13 19:00:00,2024-10-31 00:00:00,4.31
259,Benjamin Nkomo,2017-06-28,Canada,false,86,2017-06-28 05:00:00,2024-06-30 00:00:00,4.82
260,Evelyn Abbe,2018-04-07,Peru,false,91,2018-04-07 01:00:00,2018-04-07 01:00:00,4.68
261,Kyle Jackson,2022-12-19,Mexico,false,76,2022-12-19 04:00:00,2025-01-17 00:00:00,4.45
262,Benjamin Dubois,2019-11-06,Ireland,false,74,2019-11-06 19:00:00,2019-11-06 19:00:00,3.63
263,Nuri Wilson,2021-06-28,Brazil,false,98,2021-06-28 09:00:00,2021-06-28 09:00:00,4.76
264,Mia Brown,2020-11-01,Antarctica,false,84,2020-11-01 03:00:00,2025-01-16 00:00:00,4.65
265,Olivia Jones,2019-12-21,United States,false,95,2019-12-21 12:00:00,2019-12-21 12:00:00,4.4
266,Sophia Jones,2018-02-19,Canada,false,92,2018-02-19 04:00:00,2024-10-05 00:00:00,4.2
267,Henry Wilson,2016-01-06,Jamaica,false,79,2016-01-06 03:00:00,2025-01-02 00:00:00,3.94
268,Tina Walsh,2019-09-10,Brazil,false,93,2019-09-10 17:00:00,2024-03-06 00:00:00,3.82
269,Alexander Murphy,2021-12-06,Antarctica,false,97,2021-12-06 05:00:00,2021-12-06 05:00:00,4.51
270,Mia Wilson,2019-09-03,Egypt,false,77,2019-09-03 06:00:00,2025-03-10 00:00:00,4.65
271,Emma Williams,2017-10-20,Italy,false,71,2017-10-20 13:00:00,2024-12-28 00:00:00,4.09
272,Evelyn Tanaka,2022-02-19,South Korea,false,80,2022-02-19 03:00:00,2024-09-19 00:00:00,3.97
273,Alexander Silva,2021-03-18,Australia,false,83,2021-03-18 13:00:00,2021-03-18 13:00:00,3.85
274,Sophia Jackson,2017-11-26,Zambia,false,92,2017-11-26 06:00:00,2017-11-26 06:00:00,3.08
275,Nuri Ivanov,2019-11-26,Antarctica,false,89,2019-11-27 00:00:00,2019-11-27 00:00:00,4.71
276,James Singh,2015-06-16,Zambia,false,79,2015-06-16 05:00:00,2025-05-19 00:00:00,4.54
277,Isabella Walsh,2015-10-11,Australia,false,81,2015-10-11 19:00:00,2015-10-11 19:00:00,4.06
278,Emma Soto,2019-12-10,South Africa,false,89,2019-12-10 22:00:00,2019-12-10 22:00:00,4.09
279,Noah Jones,2019-04-06,Singapore,false,86,2019-04-06 20:00:00,2024-09-07 00:00:00,3.89
280,Benjamin Walsh,2019-06-19,Namibia,false,99,2019-06-19 03:00:00,2019-06-19 03:00:00,3.85
281,Alexander Abbe,2015-09-21,South Korea,false,99,2015-09-21 04:00:00,2024-12-08 00:00:00,4.39
282,Charlotte Murphy,2021-11-23,United States,false,73,2021-11-24 00:00:00,2025-06-27 00:00:00,4.84
283,Amelia Smith,2022-03-30,Jamaica,false,97,2022-03-30 10:00:00,2022-03-30 10:00:00,4.6
284,Henry Ivanov,2021-05-01,India,false,79,2021-05-01 13:00:00,2024-10-18 00:00:00,4.6
285,Sophia O'Connor,2017-12-30,South Africa,false,87,2017-12-30 20:00:00,2025-01-09 00:00:00,4.92
286,Noah Soto,2016-03-31,Japan,false,91,2016-03-31 12:00:00,2024-09-07 00:00:00,4.51
287,Amelia Jones,2020-09-16,Singapore,false,88,2020-09-16 23:00:00,2025-01-02 00:00:00,4.77
288,Liam Kamau,2019-12-15,Argentina,false,90,2019-12-15 13:00:00,2019-12-15 13:00:00,4.73
289,Amelia Turner,2018-11-16,Egypt,false,98,2018-11-16 19:00:00,2018-11-16 19:00:00,4.78
290,Mia Silva,2018-01-13,Jamaica,false,71,2018-01-13 11:00:00,2025-05-08 00:00:00,4.51
291,Emma Ryan,2016-07-26,France,false,98,2016-07-27 00:00:00,2024-11-05 00:00:00,4.62
292,James Nkomo,2021-09-19,Antarctica,false,76,2021-09-19 13:00:00,2024-06-16 00:00:00,4.76
293,Mia Turner,2022-09-09,Antarctica,false,73,2022-09-09 04:00:00,2022-09-09 04:00:00,3.87
294,Alexander Smith,2022-03-05,Fiji,false,83,2022-03-05 11:00:00,2022-03-05 11:00:00,4.84
295,Evelyn Wilson,2018-11-13,Jamaica,false,77,2018-11-13 12:00:00,2025-07-09 00:00:00,4.98
296,Henry Ivanov,2022-05-12,United Kingdom,false,82,2022-05-12 13:00:00,2024-09-19 00:00:00,4.67
297,Emma Walsh,2015-07-13,South Korea,false,78,2015-07-13 21:00:00,2025-09-05 00:00:00,3.93
298,James Wilson,2021-08-12,Namibia,false,74,2021-08-12 17:00:00,2021-08-12 17:00:00,4.52
299,Charlotte Murphy,2022-03-01,Zambia,false,70,2022-03-01 03:00:00,2024-10-30 00:00:00,4.46
300,Tina Ivanov,2015-01-21,Fiji,false,83,2015-01-21 01:00:00,2015-01-21 01:00:00,4.53
301,Alexander Ryan,2020-09-16,Namibia,false,86,2020-09-16 22:00:00,2024-03-26 00:00:00,4.99
302,Randy Abbe,2015-09-24,Argentina,true,99,2015-09-24 18:00:00,2024-09-08 00:00:00,4.85
303,Oliver O'Connor,2021-03-08,United Kingdom,false,86,2021-03-08 11:00:00,2021-03-08 11:00:00,4.65
304,James Williams,2021-03-04,Namibia,false,78,2021-03-04 12:00:00,2024-01-27 00:00:00,3.85
305,Sophia Nkomo,2017-10-22,United Kingdom,false,80,2017-10-22 08:00:00,2025-02-24 00:00:00,3.91
306,Kyle Richards,2021-10-22,South Africa,false,95,2021-10-22 19:00:00,2024-07-18 00:00:00,3.67
307,Kyle Abbe,2019-08-23,Egypt,false,72,2019-08-24 00:00:00,2024-09-08 00:00:00,4.86
308,James Tanaka,2022-10-14,Egypt,false,78,2022-10-14 12:00:00,2022-10-14 12:00:00,4.55
309,Noah Wilson,2020-07-14,Peru,false,85,2020-07-14 22:00:00,2020-07-14 22:00:00,4.03
310,Tina Wilson,2018-07-31,Mexico,false,87,2018-07-31 22:00:00,2024-08-03 00:00:00,4.87
311,Tina Tanaka,2016-02-11,South Africa,false,72,2016-02-11 18:00:00,2016-02-11 18:00:00,4.72
312,Evelyn Ryan,2017-07-21,Thailand,true,100,2017-07-21 22:00:00,2017-07-21 22:00:00,5.0
313,Emma Williams,2019-03-08,South Africa,false,77,2019-03-09 00:00:00,2025-08-07 00:00:00,4.76
314,Isabella Abbe,2017-05-29,Fiji,false,90,2017-05-29 02:00:00,2017-05-29 02:00:00,3.57
315,Amelia Singh,2022-03-14,South Africa,false,94,2022-03-14 13:00:00,2022-03-14 13:00:00,4.01
316,Harper Smith,2015-09-26,France,false,72,2015-09-26 07:00:00,2015-09-26 07:00:00,3.84
317,Liam Jackson,2019-04-10,Antarctica,false,92,2019-04-10 05:00:00,2024-12-04 00:00:00,4.72
318,James Brown,2022-02-17,Egypt,false,91,2022-02-17 09:00:00,2024-11-14 00:00:00,4.74
319,Henry Wilson,2015-10-16,South Korea,false,87,2015-10-16 09:00:00,2024-10-29 00:00:00,4.53
320,Randy Jones,2015-09-08,Antarctica,false,83,2015-09-09 00:00:00,2015-09-09 00:00:00,4.82
321,Sophia Smith,2017-01-15,New Zealand,true,94,2017-01-15 19:00:00,2024-06-12 00:00:00,4.91
322,Randy Singh,2016-05-10,United Kingdom,false,74,2016-05-10 12:00:00,2024-01-22 00:00:00,4.38
323,Alexander Walsh,2019-05-16,Singapore,false,98,2019-05-16 19:00:00,2024-04-08 00:00:00,4.24
324,Nuri Jones,2018-07-12,Antarctica,false,80,2018-07-12 01:00:00,2018-07-12 01:00:00,4.57
325,Liam Soto,2015-06-28,Zambia,false,83,2015-06-28 01:00:00,2015-06-28 01:00:00,3.36
326,Henry Garcia,2022-01-08,Canada,false,96,2022-01-08 22:00:00,2022-01-08 22:00:00,4.13
327,Amelia Wilson,2016-04-30,Germany,false,95,2016-04-30 22:00:00,2024-10-12 00:00:00,4.75
328,Isabella Silva,2019-11-07,Japan,false,88,2019-11-07 01:00:00,2019-11-07 01:00:00,4.23
329,Benjamin Soto,2022-10-15,Australia,false,75,2022-10-15 07:00:00,2022-10-15 07:00:00,4.7
330,Randy Kamau,2015-07-04,Ireland,true,91,2015-07-04 17:00:00,2015-07-04 17:00:00,4.85
331,Sophia Brown,2016-07-04,Brazil,false,81,2016-07-04 21:00:00,2025-06-16 00:00:00,4.95
332,Charlotte Wilson,2019-04-04,Mexico,false,98,2019-04-04 18:00:00,2025-01-19 00:00:00,3.88
333,Emma Garcia,2021-07-18,New Zealand,false,83,2021-07-18 09:00:00,2024-12-09 00:00:00,4.74
334,Lucas Silva,2019-01-15,Jamaica,false,83,2019-01-15 12:00:00,2019-01-15 12:00:00,4.75
335,Sophia Tanaka,2016-08-25,Antarctica,true,92,2016-08-26 00:00:00,2024-07-07 00:00:00,4.92
336,Nuri O'Connor,2019-02-03,Argentina,false,85,2019-02-03 01:00:00,2024-08-15 00:00:00,4.6
337,Harper Müller,2019-05-13,Poland,false,88,2019-05-13 07:00:00,2019-05-13 07:00:00,4.5
338,Liam Abbe,2017-08-26,Jamaica,false,88,2017-08-26 14:00:00,2024-12-06 00:00:00,3.87
339,Ava Abbe,2019-04-02,Italy,false,98,2019-04-02 23:00:00,2024-08-29 00:00:00,4.76
340,Evelyn Brown,2021-10-31,Antarctica,false,74,2021-10-31 03:00:00,2021-10-31 03:00:00,4.51
341,Mia Brown,2016-12-01,Brazil,false,87,2016-12-01 01:00:00,2016-12-01 01:00:00,4.98
342,Sophia Müller,2022-05-31,Argentina,false,79,2022-05-31 11:00:00,2025-02-22 00:00:00,4.5
343,Tina Wilson,2021-06-12,Australia,false,95,2021-06-12 02:00:00,2025-04-03 00:00:00,4.7
344,Noah Nkomo,2017-06-03,Fiji,false,88,2017-06-04 00:00:00,2025-09-01 00:00:00,4.5
345,Alexander Murphy,2021-06-02,Fiji,false,87,2021-06-02 11:00:00,2021-06-02 11:00:00,4.56
346,James Brown,2017-05-26,Mexico,false,79,2017-05-26 15:00:00,2017-05-26 15:00:00,4.3
347,James Jackson,2016-02-10,Mexico,false,95,2016-02-10 01:00:00,2016-02-10 01:00:00,4.07
348,Amelia Wilson,2016-09-18,United States,false,89,2016-09-19 00:00:00,2024-10-29 00:00:00,4.78
349,Kyle Soto,2020-06-27,Peru,false,79,2020-06-27 18:00:00,2020-06-27 18:00:00,4.87
350,Olivia Ryan,2016-07-25,Antarctica,false,99,2016-07-25 20:00:00,2025-04-09 00:00:00,4.39
351,James Soto,2021-05-15,Poland,false,75,2021-05-15 12:00:00,2025-07-12 00:00:00,4.94
352,Lucas Dubois,2021-07-26,Namibia,false,83,2021-07-26 16:00:00,2024-01-16 00:00:00,4.44
353,Isabella Wilson,2021-04-27,Japan,false,94,2021-04-27 21:00:00,2021-04-27 21:00:00,4.16
354,Isabella Wilson,2018-06-04,Germany,false,73,2018-06-04 02:00:00,2018-06-04 02:00:00,4.6
355,Sophia Wilson,2019-01-03,South Africa,true,94,2019-01-03 16:00:00,2019-01-03 16:00:00,4.8
356,Isabella Turner,2017-01-01,Peru,false,72,2017-01-01 04:00:00,2024-05-04 00:00:00,4.02
357,Nuri Soto,2016-08-14,Chile,false,87,2016-08-14 16:00:00,2024-07-09 00:00:00,4.7
358,Oliver Abbe,2018-03-21,Fiji,false,86,2018-03-21 21:00:00,2024-07-24 00:00:00,4.92
359,Elijah Ivanov,2015-04-04,Brazil,false,79,2015-04-04 01:00:00,2015-04-04 01:00:00,3.16
360,Charlotte Wilson,2018-07-24,Antarctica,true,97,2018-07-24 07:00:00,2018-07-24 07:00:00,4.86
361,Ava Wilson,2019-10-22,New Zealand,false,88,2019-10-22 06:00:00,2024-11-10 00:00:00,4.76
362,Henry Williams,2016-03-21,Brazil,false,95,2016-03-21 07:00:00,2025-04-13 00:00:00,4.02
363,Evelyn O'Connor,2017-02-27,Antarctica,false,92,2017-02-27 21:00:00,2017-02-27 21:00:00,4.76
364,Harper Garcia,2021-09-11,Antarctica,false,93,2021-09-11 04:00:00,2021-09-11 04:00:00,4.71
365,Randy Richards,2021-02-26,Spain,false,90,2021-02-26 16:00:00,2024-07-14 00:00:00,3.14
366,James Turner,2017-01-10,Antarctica,true,96,2017-01-10 01:00:00,2024-10-03 00:00:00,4.93
367,Ava Silva,2021-04-11,Germany,false,77,2021-04-11 03:00:00,2021-04-11 03:00:00,3.5
368,Ava Müller,2019-07-29,Namibia,false,79,2019-07-29 19:00:00,2019-07-29 19:00:00,3.27
369,Alexander Jackson,2021-03-16,South Korea,false,91,2021-03-16 04:00:00,2025-05-14 00:00:00,4.76
370,Nuri O'Connor,2020-06-06,India,true,92,2020-06-06 03:00:00,2024-03-01 00:00:00,4.83
371,Elijah Smith,2019-10-16,Mexico,false,99,2019-10-16 06:00:00,2019-10-16 06:00:00,4.73
372,Evelyn Walsh,2022-06-10,Italy,false,73,2022-06-10 14:00:00,2022-06-10 14:00:00,4.9
373,Nuri Ivanov,2018-09-20,France,false,96,2018-09-20 11:00:00,2024-03-21 00:00:00,4.58
374,Evelyn O'Connor,2015-04-27,Antarctica,false,90,2015-04-27 10:00:00,2024-09-08 00:00:00,3.86
375,Noah Jones,2019-12-04,Morocco,false,94,2019-12-04 19:00:00,2024-04-03 00:00:00,4.72
376,Alexander Garcia,2015-09-22,Germany,false,85,2015-09-22 14:00:00,2024-09-07 00:00:00,4.92
377,Nuri Ryan,2020-10-27,Brazil,false,99,2020-10-27 14:00:00,2020-10-27 14:00:00,4.34
378,Charlotte O'Connor,2019-04-25,Australia,false,92,2019-04-25 12:00:00,2024-04-26 00:00:00,4.71
379,Emma Williams,2015-05-15,Brazil,false,94,2015-05-15 10:00:00,2025-03-01 00:00:00,4.47
380,Liam Smith,2019-02-15,Antarctica,false,87,2019-02-15 09:00:00,2019-02-15 09:00:00,4.84
381,Harper Turner,2018-04-05,Singapore,false,84,2018-04-05 06:00:00,2025-01-02 00:00:00,4.67
382,Henry Soto,2018-07-30,Antarctica,false,95,2018-07-30 13:00:00,2024-08-25 00:00:00,3.96
383,Mia Singh,2018-06-25,New Zealand,false,76,2018-06-25 10:00:00,2024-12-08 00:00:00,4.02
384,Emma Brown,2020-10-20,United States,false,91,2020-10-20 03:00:00,2020-10-20 03:00:00,3.87
385,Henry Ryan,2020-10-01,Antarctica,false,90,2020-10-01 22:00:00,2020-10-01 22:00:00,3.95
386,Alexander O'Connor,2015-09-11,Antarctica,false,99,2015-09-11 14:00:00,2024-12-19 00:00:00,4.43
387,Olivia Ryan,2016-12-16,Antarctica,true,90,2016-12-16 23:00:00,2024-05-16 00:00:00,4.82
388,Elijah Silva,2020-08-13,Brazil,false,97,2020-08-13 02:00:00,2024-03-23 00:00:00,4.72
389,Randy Jones,2019-06-01,Japan,false,77,2019-06-01 21:00:00,2019-06-01 21:00:00,4.37
390,Harper Jones,2021-06-03,Zambia,false,71,2021-06-03 16:00:00,2021-06-03 16:00:00,4.01
391,Evelyn Williams,2016-11-22,New Zealand,false,84,2016-11-22 07:00:00,2025-05-16 00:00:00,3.56
392,Kyle O'Connor,2015-09-28,Jamaica,false,70,2015-09-28 21:00:00,2015-09-28 21:00:00,4.59
393,Benjamin Abbe,2017-12-29,Italy,false,83,2017-12-29 10:00:00,2017-12-29 10:00:00,4.89
394,Randy Jackson,2015-12-04,Spain,false,98,2015-12-04 13:00:00,2025-04-13 00:00:00,4.41
395,Henry Jones,2019-03-14,United Kingdom,true,91,2019-03-14 07:00:00,2019-03-14 07:00:00,4.96
396,Mia Murphy,2015-11-25,Peru,false,84,2015-11-25 13:00:00,2024-09-29 00:00:00,3.65
397,Randy Richards,2015-06-18,Zambia,false,76,2015-06-18 01:00:00,2015-06-18 01:00:00,4.07
398,Liam Soto,2020-03-21,South Africa,false,87,2020-03-21 12:00:00,2025-05-21 00:00:00,4.64
399,Mia Jones,2018-08-30,Poland,false,88,2018-08-30 03:00:00,2024-09-20 00:00:00,4.16
400,Nuri Wilson,2021-06-20,Mexico,false,94,2021-06-20 05:00:00,2024-05-10 00:00:00,4.08
401,Lucas Jackson,2015-09-22,Antarctica,true,95,2015-09-22 03:00:00,2015-09-22 03:00:00,4.86
402,Evelyn Müller,2021-02-15,Morocco,false,97,2021-02-15 18:00:00,2021-02-15 18:00:00,3.06
403,Charlotte Walsh,2015-06-10,Thailand,false,92,2015-06-10 17:00:00,2024-03-15 00:00:00,4.65
404,Liam Jones,2021-10-27,India,false,73,2021-10-27 18:00:00,2024-10-12 00:00:00,4.11
405,Oliver Garcia,2016-10-22,Brazil,false,96,2016-10-22 15:00:00,2016-10-22 15:00:00,4.79
406,Benjamin Smith,2018-09-09,Antarctica,false,88,2018-09-09 03:00:00,2018-09-09 03:00:00,3.86
407,Evelyn Kamau,2015-02-08,Australia,true,96,2015-02-08 01:00:00,2024-11-25 00:00:00,4.93
408,Benjamin Murphy,2015-05-05,Jamaica,false,97,2015-05-05 14:00:00,2025-07-30 00:00:00,4.7
409,Nuri Soto,2018-03-19,Canada,false,95,2018-03-19 13:00:00,2025-03-23 00:00:00,3.24
410,Harper Richards,2017-08-05,France,false,84,2017-08-05 07:00:00,2017-08-05 07:00:00,4.81
411,Harper Murphy,2019-10-25,New Zealand,false,99,2019-10-25 08:00:00,2024-10-03 00:00:00,4.58
412,Harper Ivanov,2018-04-18,Brazil,false,91,2018-04-18 08:00:00,2024-12-04 00:00:00,3.53
413,Alexander Richards,2016-05-31,Mexico,false,100,2016-05-31 12:00:00,2016-05-31 12:00:00,3.2
414,Benjamin Garcia,2019-10-19,South Korea,false,83,2019-10-19 22:00:00,2025-03-19 00:00:00,4.91
415,Oliver Brown,2016-04-06,Brazil,false,96,2016-04-06 12:00:00,2024-07-23 00:00:00,3.85
416,Emma Garcia,2018-04-27,Antarctica,false,72,2018-04-27 20:00:00,2018-04-27 20:00:00,4.5
417,Isabella Nkomo,2020-01-02,Egypt,false,73,2020-01-02 13:00:00,2020-01-02 13:00:00,4.88
418,Sophia Dubois,2018-03-30,Antarctica,false,79,2018-03-30 20:00:00,2024-04-08 00:00:00,4.98
419,Oliver Dubois,2015-08-05,New Zealand,false,83,2015-08-05 18:00:00,2015-08-05 18:00:00,3.82
420,Mia Tanaka,2015-06-04,Singapore,false,99,2015-06-04 15:00:00,2025-07-15 00:00:00,3.87
421,Benjamin Turner,2019-03-17,Australia,false,95,2019-03-17 04:00:00,2024-03-06 00:00:00,4.19
422,Kyle Walsh,2017-03-24,Canada,false,98,2017-03-24 13:00:00,2025-03-01 00:00:00,4.45
423,Kyle Ryan,2022-10-17,Japan,false,85,2022-10-17 14:00:00,2025-08-14 00:00:00,4.63
424,Benjamin Jones,2015-02-13,Morocco,false,91,2015-02-13 22:00:00,2024-02-27 00:00:00,4.72
425,Evelyn O'Connor,2021-10-18,Peru,false,78,2021-10-18 04:00:00,2024-02-14 00:00:00,4.53
426,Henry Walsh,2020-08-23,Spain,true,95,2020-08-23 01:00:00,2020-08-23 01:00:00,4.91
427,Nuri Garcia,2015-04-27,Italy,false,92,2015-04-27 21:00:00,2015-04-27 21:00:00,4.73
428,Amelia Tanaka,2016-06-14,Antarctica,false,97,2016-06-14 10:00:00,2024-08-17 00:00:00,4.47
429,Emma Silva,2017-09-29,Canada,false,79,2017-09-29 18:00:00,2017-09-29 18:00:00,4.94
430,Mia Abbe,2015-05-31,South Africa,false,92,2015-05-31 12:00:00,2024-07-23 00:00:00,4.53
431,Tina Jackson,2017-04-26,Antarctica,false,86,2017-04-26 05:00:00,2024-06-11 00:00:00,4.76
432,Nuri Smith,2017-03-01,India,false,89,2017-03-01 08:00:00,2024-11-01 00:00:00,4.25
433,Alexander Müller,2017-06-23,Antarctica,false,74,2017-06-23 08:00:00,2024-08-08 00:00:00,3.98
434,Henry Müller,2016-03-30,Argentina,false,78,2016-03-30 01:00:00,2016-03-30 01:00:00,4.99
435,Harper Garcia,2020-06-15,Antarctica,false,98,2020-06-15 12:00:00,2025-08-16 00:00:00,4.54
436,Amelia Abbe,2016-04-26,Thailand,false,76,2016-04-26 06:00:00,2016-04-26 06:00:00,4.45
437,Emma Nkomo,2015-06-30,South Korea,false,89,2015-06-30 20:00:00,2025-02-24 00:00:00,4.73
438,James Tanaka,2021-01-18,Canada,false,78,2021-01-18 06:00:00,2025-01-18 00:00:00,4.37
439,Henry Abbe,2020-10-03,Morocco,false,95,2020-10-03 01:00:00,2025-07-24 00:00:00,4.22
440,Mia Richards,2022-02-20,Singapore,false,94,2022-02-20 13:00:00,2022-02-20 13:00:00,4.67
441,Amelia Tanaka,2022-02-25,Antarctica,false,86,2022-02-25 20:00:00,2024-08-17 00:00:00,4.95
442,James Ivanov,2016-06-14,Antarctica,false,96,2016-06-14 08:00:00,2024-10-16 00:00:00,3.18
443,William Singh,2020-05-17,Italy,false,77,2020-05-17 15:00:00,2020-05-17 15:00:00,4.71
444,James Tanaka,2016-10-31,Spain,false,86,2016-10-31 17:00:00,2016-10-31 17:00:00,4.8
445,Emma Tanaka,2021-05-05,Mexico,false,80,2021-05-05 11:00:00,2021-05-05 11:00:00,4.35
446,Kyle Nkomo,2016-09-18,Antarctica,false,96,2016-09-19 00:00:00,2016-09-19 00:00:00,3.31
447,Isabella Turner,2021-02-27,South Africa,false,96,2021-02-27 19:00:00,2021-02-27 19:00:00,3.24
448,Noah Nkomo,2018-01-24,India,false,100,2018-01-24 04:00:00,2024-05-28 00:00:00,4.46
449,Emma Garcia,2015-11-12,India,false,97,2015-11-12 05:00:00,2025-06-01 00:00:00,4.61
450,Ava Kamau,2015-11-17,Ireland,true,95,2015-11-17 01:00:00,2025-04-17 00:00:00,4.92
451,Isabella Abbe,2019-05-12,Zambia,false,74,2019-05-12 20:00:00,2019-05-12 20:00:00,4.12
452,Harper Turner,2022-01-04,Morocco,true,94,2022-01-04 08:00:00,2024-06-13 00:00:00,4.95
453,Ava Soto,2020-08-21,Antarctica,false,70,2020-08-21 18:00:00,2025-02-07 00:00:00,4.97
454,Amelia Silva,2016-12-23,Canada,false,95,2016-12-23 22:00:00,2016-12-23 22:00:00,3.12
455,Elijah Soto,2018-06-29,Antarctica,false,72,2018-06-29 11:00:00,2024-11-02 00:00:00,4.83
456,Benjamin Soto,2021-03-31,Fiji,false,91,2021-03-31 14:00:00,2021-03-31 14:00:00,4.73
457,Sophia Kamau,2019-02-28,Antarctica,false,99,2019-02-28 06:00:00,2025-04-07 00:00:00,4.71
458,Tina Singh,2019-11-10,Germany,false,86,2019-11-10 21:00:00,2024-01-11 00:00:00,4.51
459,Elijah Murphy,2022-09-26,Thailand,false,88,2022-09-26 13:00:00,2024-10-01 00:00:00,4.85
460,Isabella Kamau,2018-06-24,Mexico,false,80,2018-06-24 10:00:00,2025-08-06 00:00:00,4.55
461,James Abbe,2017-01-06,Antarctica,false,87,2017-01-06 12:00:00,2024-08-25 00:00:00,4.79
462,Lucas Smith,2015-04-24,Antarctica,false,85,2015-04-24 14:00:00,2015-04-24 14:00:00,3.98
463,Kyle Soto,2019-06-17,Jamaica,false,86,2019-06-17 17:00:00,2019-06-17 17:00:00,4.01
464,Emma Silva,2019-03-27,Egypt,false,72,2019-03-27 12:00:00,2025-07-15 00:00:00,4.91
465,Liam Williams,2018-10-23,Singapore,false,77,2018-10-23 19:00:00,2018-10-23 19:00:00,3.02
466,Liam Kamau,2022-10-12,Spain,false,92,2022-10-12 06:00:00,2022-10-12 06:00:00,4.53
467,Amelia Dubois,2018-06-01,Canada,false,98,2018-06-01 12:00:00,2024-04-19 00:00:00,4.57
468,Evelyn Richards,2017-02-15,United States,false,82,2017-02-15 17:00:00,2017-02-15 17:00:00,3.8
469,James Nkomo,2015-03-18,Brazil,false,76,2015-03-18 18:00:00,2015-03-18 18:00:00,4.8
470,Mia Ivanov,2021-10-11,Spain,false,99,2021-10-11 10:00:00,2021-10-11 10:00:00,3.29
471,Charlotte Smith,2017-04-18,Namibia,false,76,2017-04-18 23:00:00,2017-04-18 23:00:00,4.64
472,Liam Garcia,2020-04-10,Antarctica,false,94,2020-04-10 03:00:00,2024-06-22 00:00:00,3.6
473,Olivia Kamau,2017-08-15,Antarctica,false,86,2017-08-15 14:00:00,2024-02-26 00:00:00,4.95
474,Kyle Ryan,2017-01-14,United States,false,71,2017-01-14 19:00:00,2024-05-06 00:00:00,3.85
475,Henry Müller,2022-04-22,Mexico,false,86,2022-04-22 16:00:00,2024-06-16 00:00:00,4.77
476,Tina Singh,2020-10-19,Mexico,false,89,2020-10-19 19:00:00,2025-04-18 00:00:00,3.25
477,William O'Connor,2015-06-14,New Zealand,false,72,2015-06-14 15:00:00,2015-06-14 15:00:00,4.68
478,Evelyn Kamau,2021-05-23,United Kingdom,false,93,2021-05-24 00:00:00,2025-07-31 00:00:00,4.68
479,Tina Nkomo,2015-09-03,Argentina,false,95,2015-09-03 19:00:00,2015-09-03 19:00:00,3.04
480,Tina Nkomo,2021-06-07,Peru,false,84,2021-06-07 12:00:00,2024-08-11 00:00:00,4.9
481,Lucas Brown,2015-10-05,Peru,false,87,2015-10-05 12:00:00,2024-10-29 00:00:00,4.1
482,Randy Silva,2019-12-08,United States,false,94,2019-12-08 15:00:00,2025-04-25 00:00:00,3.92
483,Amelia Smith,2015-12-03,Peru,false,83,2015-12-03 07:00:00,2015-12-03 07:00:00,4.97
484,Olivia Turner,2019-03-16,Namibia,false,74,2019-03-16 17:00:00,2019-03-16 17:00:00,4.29
485,Elijah Abbe,2015-03-25,New Zealand,false,84,2015-03-25 07:00:00,2015-03-25 07:00:00,4.56
486,Amelia Kamau,2022-04-22,Namibia,false,73,2022-04-22 02:00:00,2025-08-09 00:00:00,3.17
487,Harper Ryan,2015-11-23,Antarctica,true,97,2015-11-23 22:00:00,2015-11-23 22:00:00,4.84
488,Tina Brown,2016-02-19,Jamaica,false,89,2016-02-19 23:00:00,2024-03-31 00:00:00,4.94
489,Kyle Smith,2018-10-28,India,false,88,2018-10-28 13:00:00,2024-05-23 00:00:00,3.55
490,Lucas Garcia,2021-08-23,Argentina,false,81,2021-08-23 13:00:00,2024-09-25 00:00:00,4.2
491,Henry Jackson,2021-03-28,Antarctica,true,90,2021-03-28 22:00:00,2024-03-29 00:00:00,4.99
492,Amelia Smith,2017-08-07,Australia,false,92,2017-08-07 12:00:00,2017-08-07 12:00:00,4.3
493,Oliver Ivanov,2017-10-08,Chile,false,82,2017-10-08 15:00:00,2025-07-16 00:00:00,4.91
